統編,分類,子分類,項目,單位,年份,數值
75280209,E,污染管理,甲苯,,2021,0.015
75280209,E,污染管理,三氯乙烷,,2021,0
75280209,E,污染管理,三氯乙烯,,2021,0
75280209,E,污染管理,揮發性有機化合物,,2021,6.343999999999999
75280209,E,污染管理,二甲苯,,2021,0.025
75280209,E,污染管理,三氯甲烷,,2021,0
75280209,E,污染管理,重金屬,,2021,0.067
75280209,E,污染管理,違反環境法規金額,元,2010,60000
75280209,E,污染管理,違反環境法規次數,次,2010,1
75280209,E,污染管理,違反環境法規金額,元,2011,172000
75280209,E,污染管理,違反環境法規次數,次,2011,4
75280209,E,污染管理,違反環境法規金額,元,2012,300000
75280209,E,污染管理,違反環境法規次數,次,2012,1
68040606,E,污染管理,違反環境法規金額,元,2014,100000
68040606,E,污染管理,違反環境法規次數,次,2014,1
75280209,E,污染管理,違反環境法規金額,元,2014,160000
75280209,E,污染管理,違反環境法規次數,次,2014,1
68040606,E,污染管理,違反環境法規金額,元,2016,33333
68040606,E,污染管理,違反環境法規次數,次,2016,1
75280209,E,污染管理,違反環境法規金額,元,2019,235000
75280209,E,污染管理,違反環境法規次數,次,2019,3
75280209,E,污染管理,違反環境法規金額,元,2020,18000
75280209,E,污染管理,違反環境法規次數,次,2020,2
30414175,S,員工薪資,平均薪資,仟元,2020,1195
30414175,S,員工薪資,薪資中位數,仟元,2020,1184
75280209,S,員工薪資,平均薪資,仟元,2020,988
75280209,S,員工薪資,薪資中位數,仟元,2020,938
75992214,S,員工薪資,平均薪資,仟元,2020,561
75992214,S,員工薪資,薪資中位數,仟元,2020,528
75466009,S,員工薪資,平均薪資,仟元,2020,494
75466009,S,員工薪資,薪資中位數,仟元,2020,467
82001528,S,員工薪資,平均薪資,仟元,2020,513
82001528,S,員工薪資,薪資中位數,仟元,2020,494
11529802,S,員工薪資,平均薪資,仟元,2020,675
11529802,S,員工薪資,薪資中位數,仟元,2020,601
88187108,S,員工薪資,平均薪資,仟元,2020,560
88187108,S,員工薪資,薪資中位數,仟元,2020,504
85800192,S,員工薪資,平均薪資,仟元,2020,1764
85800192,S,員工薪資,薪資中位數,仟元,2020,1545
7838854,S,員工薪資,平均薪資,仟元,2020,852
7838854,S,員工薪資,薪資中位數,仟元,2020,829
55389357,S,員工薪資,平均薪資,仟元,2020,992
55389357,S,員工薪資,薪資中位數,仟元,2020,902
72065240,S,員工薪資,平均薪資,仟元,2020,518
72065240,S,員工薪資,薪資中位數,仟元,2020,427
44680700,S,員工薪資,平均薪資,仟元,2020,695
44680700,S,員工薪資,薪資中位數,仟元,2020,633
79841479,S,員工薪資,平均薪資,仟元,2020,540
79841479,S,員工薪資,薪資中位數,仟元,2020,471
75947936,S,員工薪資,平均薪資,仟元,2020,698
75947936,S,員工薪資,薪資中位數,仟元,2020,673
43633504,S,員工薪資,平均薪資,仟元,2020,516
43633504,S,員工薪資,薪資中位數,仟元,2020,466
70005915,S,員工薪資,平均薪資,仟元,2020,489
70005915,S,員工薪資,薪資中位數,仟元,2020,463
22318348,S,員工薪資,平均薪資,仟元,2020,585
22318348,S,員工薪資,薪資中位數,仟元,2020,504
69771636,S,員工薪資,平均薪資,仟元,2020,740
69771636,S,員工薪資,薪資中位數,仟元,2020,700
79837539,S,員工薪資,平均薪資,仟元,2020,1029
79837539,S,員工薪資,薪資中位數,仟元,2020,961
60330130,S,員工薪資,平均薪資,仟元,2020,599
60330130,S,員工薪資,薪資中位數,仟元,2020,532
35836625,S,員工薪資,平均薪資,仟元,2020,716
35836625,S,員工薪資,薪資中位數,仟元,2020,615
34008635,S,員工薪資,平均薪資,仟元,2020,544
34008635,S,員工薪資,薪資中位數,仟元,2020,513
72072615,S,員工薪資,平均薪資,仟元,2020,483
72072615,S,員工薪資,薪資中位數,仟元,2020,463
59068700,S,員工薪資,平均薪資,仟元,2020,629
59068700,S,員工薪資,薪資中位數,仟元,2020,575
75470524,S,員工薪資,平均薪資,仟元,2020,560
75470524,S,員工薪資,薪資中位數,仟元,2020,546
22533297,S,員工薪資,平均薪資,仟元,2020,491
22533297,S,員工薪資,薪資中位數,仟元,2020,432
81188829,S,員工薪資,平均薪資,仟元,2020,819
81188829,S,員工薪資,薪資中位數,仟元,2020,822
16095404,S,員工薪資,平均薪資,仟元,2020,662
16095404,S,員工薪資,薪資中位數,仟元,2020,567
68040606,S,員工薪資,平均薪資,仟元,2020,582
68040606,S,員工薪資,薪資中位數,仟元,2020,570
22649001,S,員工薪資,平均薪資,仟元,2020,653
22649001,S,員工薪資,薪資中位數,仟元,2020,593
30414175,S,員工薪資,平均薪資,仟元,2019,1444
30414175,S,員工薪資,薪資中位數,仟元,2019,1437
75280209,S,員工薪資,平均薪資,仟元,2019,901
75280209,S,員工薪資,薪資中位數,仟元,2019,852
75992214,S,員工薪資,平均薪資,仟元,2019,564
75992214,S,員工薪資,薪資中位數,仟元,2019,530
75466009,S,員工薪資,平均薪資,仟元,2019,505
75466009,S,員工薪資,薪資中位數,仟元,2019,479
82001528,S,員工薪資,平均薪資,仟元,2019,504
82001528,S,員工薪資,薪資中位數,仟元,2019,482
11529802,S,員工薪資,平均薪資,仟元,2019,645
11529802,S,員工薪資,薪資中位數,仟元,2019,573
88187108,S,員工薪資,平均薪資,仟元,2019,566
88187108,S,員工薪資,薪資中位數,仟元,2019,499
85800192,S,員工薪資,平均薪資,仟元,2019,1066
85800192,S,員工薪資,薪資中位數,仟元,2019,957
7838854,S,員工薪資,平均薪資,仟元,2019,762
7838854,S,員工薪資,薪資中位數,仟元,2019,721
55389357,S,員工薪資,平均薪資,仟元,2019,933
55389357,S,員工薪資,薪資中位數,仟元,2019,854
72065240,S,員工薪資,平均薪資,仟元,2019,450
72065240,S,員工薪資,薪資中位數,仟元,2019,410
44680700,S,員工薪資,平均薪資,仟元,2019,674
44680700,S,員工薪資,薪資中位數,仟元,2019,604
79841479,S,員工薪資,平均薪資,仟元,2019,496
79841479,S,員工薪資,薪資中位數,仟元,2019,436
75947936,S,員工薪資,平均薪資,仟元,2019,765
75947936,S,員工薪資,薪資中位數,仟元,2019,736
43633504,S,員工薪資,平均薪資,仟元,2019,514
43633504,S,員工薪資,薪資中位數,仟元,2019,462
70005915,S,員工薪資,平均薪資,仟元,2019,503
70005915,S,員工薪資,薪資中位數,仟元,2019,496
22318348,S,員工薪資,平均薪資,仟元,2019,554
22318348,S,員工薪資,薪資中位數,仟元,2019,514
69771636,S,員工薪資,平均薪資,仟元,2019,642
69771636,S,員工薪資,薪資中位數,仟元,2019,596
79837539,S,員工薪資,平均薪資,仟元,2019,908
79837539,S,員工薪資,薪資中位數,仟元,2019,889
60330130,S,員工薪資,平均薪資,仟元,2019,580
60330130,S,員工薪資,薪資中位數,仟元,2019,509
35836625,S,員工薪資,平均薪資,仟元,2019,617
35836625,S,員工薪資,薪資中位數,仟元,2019,550
34008635,S,員工薪資,平均薪資,仟元,2019,510
34008635,S,員工薪資,薪資中位數,仟元,2019,480
72072615,S,員工薪資,平均薪資,仟元,2019,488
72072615,S,員工薪資,薪資中位數,仟元,2019,470
59068700,S,員工薪資,平均薪資,仟元,2019,644
59068700,S,員工薪資,薪資中位數,仟元,2019,576
75470524,S,員工薪資,平均薪資,仟元,2019,497
75470524,S,員工薪資,薪資中位數,仟元,2019,478
22533297,S,員工薪資,平均薪資,仟元,2019,465
22533297,S,員工薪資,薪資中位數,仟元,2019,411
16095404,S,員工薪資,平均薪資,仟元,2019,829
16095404,S,員工薪資,薪資中位數,仟元,2019,683
68040606,S,員工薪資,平均薪資,仟元,2019,617
68040606,S,員工薪資,薪資中位數,仟元,2019,582
22649001,S,員工薪資,平均薪資,仟元,2019,593
22649001,S,員工薪資,薪資中位數,仟元,2019,539
30414175,S,員工薪資,平均薪資,仟元,2018,1652
30414175,S,員工薪資,薪資中位數,仟元,2018,NaN
75280209,S,員工薪資,平均薪資,仟元,2018,845
75280209,S,員工薪資,薪資中位數,仟元,2018,NaN
75992214,S,員工薪資,平均薪資,仟元,2018,627
75992214,S,員工薪資,薪資中位數,仟元,2018,NaN
75466009,S,員工薪資,平均薪資,仟元,2018,512
75466009,S,員工薪資,薪資中位數,仟元,2018,NaN
82001528,S,員工薪資,平均薪資,仟元,2018,503
82001528,S,員工薪資,薪資中位數,仟元,2018,NaN
11529802,S,員工薪資,平均薪資,仟元,2018,640
11529802,S,員工薪資,薪資中位數,仟元,2018,NaN
88187108,S,員工薪資,平均薪資,仟元,2018,545
88187108,S,員工薪資,薪資中位數,仟元,2018,NaN
85800192,S,員工薪資,平均薪資,仟元,2018,1035
85800192,S,員工薪資,薪資中位數,仟元,2018,NaN
7838854,S,員工薪資,平均薪資,仟元,2018,979
7838854,S,員工薪資,薪資中位數,仟元,2018,NaN
55389357,S,員工薪資,平均薪資,仟元,2018,1019
55389357,S,員工薪資,薪資中位數,仟元,2018,NaN
72065240,S,員工薪資,平均薪資,仟元,2018,466
72065240,S,員工薪資,薪資中位數,仟元,2018,NaN
44680700,S,員工薪資,平均薪資,仟元,2018,664
44680700,S,員工薪資,薪資中位數,仟元,2018,NaN
79841479,S,員工薪資,平均薪資,仟元,2018,516
79841479,S,員工薪資,薪資中位數,仟元,2018,NaN
75947936,S,員工薪資,平均薪資,仟元,2018,762
75947936,S,員工薪資,薪資中位數,仟元,2018,NaN
43633504,S,員工薪資,平均薪資,仟元,2018,554
43633504,S,員工薪資,薪資中位數,仟元,2018,NaN
70005915,S,員工薪資,平均薪資,仟元,2018,488
70005915,S,員工薪資,薪資中位數,仟元,2018,NaN
22318348,S,員工薪資,平均薪資,仟元,2018,1279
22318348,S,員工薪資,薪資中位數,仟元,2018,NaN
69771636,S,員工薪資,平均薪資,仟元,2018,664
69771636,S,員工薪資,薪資中位數,仟元,2018,NaN
79837539,S,員工薪資,平均薪資,仟元,2018,994
79837539,S,員工薪資,薪資中位數,仟元,2018,NaN
60330130,S,員工薪資,平均薪資,仟元,2018,578
60330130,S,員工薪資,薪資中位數,仟元,2018,NaN
35836625,S,員工薪資,平均薪資,仟元,2018,703
35836625,S,員工薪資,薪資中位數,仟元,2018,NaN
34008635,S,員工薪資,平均薪資,仟元,2018,506
34008635,S,員工薪資,薪資中位數,仟元,2018,NaN
72072615,S,員工薪資,平均薪資,仟元,2018,479
72072615,S,員工薪資,薪資中位數,仟元,2018,NaN
59068700,S,員工薪資,平均薪資,仟元,2018,710
59068700,S,員工薪資,薪資中位數,仟元,2018,NaN
75470524,S,員工薪資,平均薪資,仟元,2018,513
75470524,S,員工薪資,薪資中位數,仟元,2018,NaN
22533297,S,員工薪資,平均薪資,仟元,2018,573
22533297,S,員工薪資,薪資中位數,仟元,2018,NaN
16095404,S,員工薪資,平均薪資,仟元,2018,783
16095404,S,員工薪資,薪資中位數,仟元,2018,NaN
68040606,S,員工薪資,平均薪資,仟元,2018,695
68040606,S,員工薪資,薪資中位數,仟元,2018,NaN
22649001,S,員工薪資,平均薪資,仟元,2018,536
22649001,S,員工薪資,薪資中位數,仟元,2018,NaN
59315006,G,,資本額,元,2020,1203640000
59315006,G,,資本額,元,2019,1203640000
59068700,G,,資本額,元,2020,4371307430
59068700,G,,資本額,元,2019,4371307430
35836625,G,,資本額,元,2020,3181908280
35836625,G,,資本額,元,2019,3181908280
34008635,G,,資本額,元,2020,1305215000
34008635,G,,資本額,元,2019,1305215000
16095404,G,,資本額,元,2020,526471550
16095404,G,,資本額,元,2019,526471550
43633504,G,,資本額,元,2020,975000000
43633504,G,,資本額,元,2019,975000000
22649001,G,,資本額,元,2020,2309418560
22649001,G,,資本額,元,2019,2309418560
69651695,G,,資本額,元,2020,1000000000
69651695,G,,資本額,元,2019,1000000000
55389357,G,,資本額,元,2020,5815994000
55389357,G,,資本額,元,2019,5815994000
84613756,G,,資本額,元,2020,86125861000
84613756,G,,資本額,元,2019,86125861000
11529802,G,,資本額,元,2020,6476553000
11529802,G,,資本額,元,2019,6476553000
81188829,G,,資本額,元,2020,4199819630
81188829,G,,資本額,元,2019,4199819630
75280209,G,,資本額,元,2020,10898713700
75280209,G,,資本額,元,2019,10898713700
44680700,G,,資本額,元,2020,2225261000
44680700,G,,資本額,元,2019,2225261000
22318348,G,,資本額,元,2020,16584658530
22318348,G,,資本額,元,2019,16584658530
72065240,G,,資本額,元,2020,3418674620
72065240,G,,資本額,元,2019,3418674620
69771636,G,,資本額,元,2020,3257148000
69771636,G,,資本額,元,2019,3257148000
68040606,G,,資本額,元,2020,2949401540
68040606,G,,資本額,元,2019,2949401540
72072615,G,,資本額,元,2020,806945000
72072615,G,,資本額,元,2019,806945000
70005915,G,,資本額,元,2020,2811672620
70005915,G,,資本額,元,2019,2811672620
60330130,G,,資本額,元,2020,2805260270
60330130,G,,資本額,元,2019,2805260270
82001528,G,,資本額,元,2020,3596221650
82001528,G,,資本額,元,2019,3596221650
22533297,G,,資本額,元,2020,1563868360
22533297,G,,資本額,元,2019,1563868360
79837539,G,,資本額,元,2020,3211800000
79837539,G,,資本額,元,2019,3211800000
75470524,G,,資本額,元,2020,1812645220
75470524,G,,資本額,元,2019,1812645220
30414175,G,,資本額,元,2020,157731289960
30414175,G,,資本額,元,2019,157731289960
23218395,G,,資本額,元,2020,26204136000
23218395,G,,資本額,元,2019,26204136000
88187108,G,,資本額,元,2020,2877740000
88187108,G,,資本額,元,2019,2877740000
79841479,G,,資本額,元,2020,4797519760
79841479,G,,資本額,元,2019,4797519760
75992214,G,,資本額,元,2020,5306516130
75992214,G,,資本額,元,2019,5306516130
75947936,G,,資本額,元,2020,18905695180
75947936,G,,資本額,元,2019,18905695180
85800192,G,,資本額,元,2020,2000000000
85800192,G,,資本額,元,2019,2000000000
86540792,G,,資本額,元,2020,420000000
86540792,G,,資本額,元,2019,420000000
76480628,G,,資本額,元,2020,2289956610
76480628,G,,資本額,元,2019,2289956610
24512261,G,,資本額,元,2020,249980000
24512261,G,,資本額,元,2019,249980000
75466009,G,,資本額,元,2020,2008522930
75466009,G,,資本額,元,2019,2008522930
30414175,G,收入、成本與淨利,營業收入,仟元,2020,314783301
30414175,G,收入、成本與淨利,營業成本,仟元,2020,299665781
30414175,G,收入、成本與淨利,營業費用,仟元,2020,12821283
30414175,G,收入、成本與淨利,淨利,仟元,2020,2257833
75280209,G,收入、成本與淨利,營業收入,仟元,2020,42866290
75280209,G,收入、成本與淨利,營業成本,仟元,2020,36245586
75280209,G,收入、成本與淨利,營業費用,仟元,2020,2199217
75280209,G,收入、成本與淨利,淨利,仟元,2020,3556583
75992214,G,收入、成本與淨利,營業收入,仟元,2020,5589791
75992214,G,收入、成本與淨利,營業成本,仟元,2020,5753100
75992214,G,收入、成本與淨利,營業費用,仟元,2020,190304
75992214,G,收入、成本與淨利,淨利,仟元,2020,-484760
75466009,G,收入、成本與淨利,營業收入,仟元,2020,962510
75466009,G,收入、成本與淨利,營業成本,仟元,2020,940489
75466009,G,收入、成本與淨利,營業費用,仟元,2020,90643
75466009,G,收入、成本與淨利,淨利,仟元,2020,-32794
82001528,G,收入、成本與淨利,營業收入,仟元,2020,2260596
82001528,G,收入、成本與淨利,營業成本,仟元,2020,2281757
82001528,G,收入、成本與淨利,營業費用,仟元,2020,54742
82001528,G,收入、成本與淨利,淨利,仟元,2020,79210
11529802,G,收入、成本與淨利,營業收入,仟元,2020,19228310
11529802,G,收入、成本與淨利,營業成本,仟元,2020,17882620
11529802,G,收入、成本與淨利,營業費用,仟元,2020,803287
11529802,G,收入、成本與淨利,淨利,仟元,2020,522395
88187108,G,收入、成本與淨利,營業收入,仟元,2020,8054615
88187108,G,收入、成本與淨利,營業成本,仟元,2020,6905334
88187108,G,收入、成本與淨利,營業費用,仟元,2020,798820
88187108,G,收入、成本與淨利,淨利,仟元,2020,263036
85800192,G,收入、成本與淨利,營業收入,仟元,2020,13242169
85800192,G,收入、成本與淨利,營業成本,仟元,2020,12598007
85800192,G,收入、成本與淨利,營業費用,仟元,2020,366339
85800192,G,收入、成本與淨利,淨利,仟元,2020,630701
7838854,G,收入、成本與淨利,營業收入,仟元,2020,36790154
7838854,G,收入、成本與淨利,營業成本,仟元,2020,35335654
7838854,G,收入、成本與淨利,營業費用,仟元,2020,1116288
7838854,G,收入、成本與淨利,淨利,仟元,2020,528260
55389357,G,收入、成本與淨利,營業收入,仟元,2020,27298051
55389357,G,收入、成本與淨利,營業成本,仟元,2020,23448762
55389357,G,收入、成本與淨利,營業費用,仟元,2020,758427
55389357,G,收入、成本與淨利,淨利,仟元,2020,2619426
72065240,G,收入、成本與淨利,營業收入,仟元,2020,3493012
72065240,G,收入、成本與淨利,營業成本,仟元,2020,3107240
72065240,G,收入、成本與淨利,營業費用,仟元,2020,402435
72065240,G,收入、成本與淨利,淨利,仟元,2020,65923
44680700,G,收入、成本與淨利,營業收入,仟元,2020,5073767
44680700,G,收入、成本與淨利,營業成本,仟元,2020,4583199
44680700,G,收入、成本與淨利,營業費用,仟元,2020,222945
44680700,G,收入、成本與淨利,淨利,仟元,2020,392144
79841479,G,收入、成本與淨利,營業收入,仟元,2020,7930384
79841479,G,收入、成本與淨利,營業成本,仟元,2020,7397427
79841479,G,收入、成本與淨利,營業費用,仟元,2020,415275
79841479,G,收入、成本與淨利,淨利,仟元,2020,-219823
75947936,G,收入、成本與淨利,營業收入,仟元,2020,55421795
75947936,G,收入、成本與淨利,營業成本,仟元,2020,51270778
75947936,G,收入、成本與淨利,營業費用,仟元,2020,3017931
75947936,G,收入、成本與淨利,淨利,仟元,2020,517588
43633504,G,收入、成本與淨利,營業收入,仟元,2020,1184430
43633504,G,收入、成本與淨利,營業成本,仟元,2020,1084077
43633504,G,收入、成本與淨利,營業費用,仟元,2020,64016
43633504,G,收入、成本與淨利,淨利,仟元,2020,26843
70005915,G,收入、成本與淨利,營業收入,仟元,2020,803775
70005915,G,收入、成本與淨利,營業成本,仟元,2020,992604
70005915,G,收入、成本與淨利,營業費用,仟元,2020,31472
70005915,G,收入、成本與淨利,淨利,仟元,2020,-209678
22318348,G,收入、成本與淨利,營業收入,仟元,2020,59234909
22318348,G,收入、成本與淨利,營業成本,仟元,2020,50300169
22318348,G,收入、成本與淨利,營業費用,仟元,2020,7502253
22318348,G,收入、成本與淨利,淨利,仟元,2020,-101458
69771636,G,收入、成本與淨利,營業收入,仟元,2020,8690155
69771636,G,收入、成本與淨利,營業成本,仟元,2020,7965100
69771636,G,收入、成本與淨利,營業費用,仟元,2020,127666
69771636,G,收入、成本與淨利,淨利,仟元,2020,602547
79837539,G,收入、成本與淨利,營業收入,仟元,2020,9381644
79837539,G,收入、成本與淨利,營業成本,仟元,2020,8514709
79837539,G,收入、成本與淨利,營業費用,仟元,2020,488585
79837539,G,收入、成本與淨利,淨利,仟元,2020,253371
60330130,G,收入、成本與淨利,營業收入,仟元,2020,10560947
60330130,G,收入、成本與淨利,營業成本,仟元,2020,9622919
60330130,G,收入、成本與淨利,營業費用,仟元,2020,703160
60330130,G,收入、成本與淨利,淨利,仟元,2020,108351
35836625,G,收入、成本與淨利,營業收入,仟元,2020,9852311
35836625,G,收入、成本與淨利,營業成本,仟元,2020,9039615
35836625,G,收入、成本與淨利,營業費用,仟元,2020,342376
35836625,G,收入、成本與淨利,淨利,仟元,2020,845733
34008635,G,收入、成本與淨利,營業收入,仟元,2020,3266944
34008635,G,收入、成本與淨利,營業成本,仟元,2020,3071560
34008635,G,收入、成本與淨利,營業費用,仟元,2020,106779
34008635,G,收入、成本與淨利,淨利,仟元,2020,75993
72072615,G,收入、成本與淨利,營業收入,仟元,2020,757773
72072615,G,收入、成本與淨利,營業成本,仟元,2020,656220
72072615,G,收入、成本與淨利,營業費用,仟元,2020,80337
72072615,G,收入、成本與淨利,淨利,仟元,2020,19810
59068700,G,收入、成本與淨利,營業收入,仟元,2020,12717152
59068700,G,收入、成本與淨利,營業成本,仟元,2020,11532537
59068700,G,收入、成本與淨利,營業費用,仟元,2020,719986
59068700,G,收入、成本與淨利,淨利,仟元,2020,423567
75470524,G,收入、成本與淨利,營業收入,仟元,2020,7600525
75470524,G,收入、成本與淨利,營業成本,仟元,2020,7243755
75470524,G,收入、成本與淨利,營業費用,仟元,2020,177322
75470524,G,收入、成本與淨利,淨利,仟元,2020,149541
76480628,G,收入、成本與淨利,營業收入,仟元,2020,6567473
76480628,G,收入、成本與淨利,營業成本,仟元,2020,6317729
76480628,G,收入、成本與淨利,營業費用,仟元,2020,186015
76480628,G,收入、成本與淨利,淨利,仟元,2020,124369
84613756,G,收入、成本與淨利,營業收入,仟元,2020,76824329
84613756,G,收入、成本與淨利,營業成本,仟元,2020,77021113
84613756,G,收入、成本與淨利,營業費用,仟元,2020,2012317
84613756,G,收入、成本與淨利,淨利,仟元,2020,-2192627
59315006,G,收入、成本與淨利,營業收入,仟元,2020,3691723
59315006,G,收入、成本與淨利,營業成本,仟元,2020,3400406
59315006,G,收入、成本與淨利,營業費用,仟元,2020,284127
59315006,G,收入、成本與淨利,淨利,仟元,2020,94492
22533297,G,收入、成本與淨利,營業收入,仟元,2020,7433603
22533297,G,收入、成本與淨利,營業成本,仟元,2020,6927021
22533297,G,收入、成本與淨利,營業費用,仟元,2020,395403
22533297,G,收入、成本與淨利,淨利,仟元,2020,40157
86540792,G,收入、成本與淨利,營業收入,仟元,2020,1825106
86540792,G,收入、成本與淨利,營業成本,仟元,2020,1692479
86540792,G,收入、成本與淨利,營業費用,仟元,2020,123825
86540792,G,收入、成本與淨利,淨利,仟元,2020,-45341
69651695,G,收入、成本與淨利,營業收入,仟元,2020,2514611
69651695,G,收入、成本與淨利,營業成本,仟元,2020,1489326
69651695,G,收入、成本與淨利,營業費用,仟元,2020,90269
69651695,G,收入、成本與淨利,淨利,仟元,2020,767346
81188829,G,收入、成本與淨利,營業收入,仟元,2020,9349649
81188829,G,收入、成本與淨利,營業成本,仟元,2020,7323348
81188829,G,收入、成本與淨利,營業費用,仟元,2020,491989
81188829,G,收入、成本與淨利,淨利,仟元,2020,1404259
16095404,G,收入、成本與淨利,營業收入,仟元,2020,1704031
16095404,G,收入、成本與淨利,營業成本,仟元,2020,1378064
16095404,G,收入、成本與淨利,營業費用,仟元,2020,292322
16095404,G,收入、成本與淨利,淨利,仟元,2020,59832
68040606,G,收入、成本與淨利,營業收入,仟元,2020,5072643
68040606,G,收入、成本與淨利,營業成本,仟元,2020,4052201
68040606,G,收入、成本與淨利,營業費用,仟元,2020,363079
68040606,G,收入、成本與淨利,淨利,仟元,2020,615656
2769941,G,收入、成本與淨利,營業收入,仟元,2020,9171338
2769941,G,收入、成本與淨利,營業成本,仟元,2020,7898297
2769941,G,收入、成本與淨利,營業費用,仟元,2020,579958
2769941,G,收入、成本與淨利,淨利,仟元,2020,494824
23218395,G,收入、成本與淨利,營業收入,仟元,2020,37889454
23218395,G,收入、成本與淨利,營業成本,仟元,2020,38100616
23218395,G,收入、成本與淨利,營業費用,仟元,2020,1474373
23218395,G,收入、成本與淨利,淨利,仟元,2020,-1744573
22649001,G,收入、成本與淨利,營業收入,仟元,2020,6408626
22649001,G,收入、成本與淨利,營業成本,仟元,2020,4529989
22649001,G,收入、成本與淨利,營業費用,仟元,2020,341705
22649001,G,收入、成本與淨利,淨利,仟元,2020,1172997
30414175,G,收入、成本與淨利,營業收入,仟元,2019,366240735
30414175,G,收入、成本與淨利,營業成本,仟元,2019,338412847
30414175,G,收入、成本與淨利,營業費用,仟元,2019,15249658
30414175,G,收入、成本與淨利,淨利,仟元,2019,10330458
75280209,G,收入、成本與淨利,營業收入,仟元,2019,44863600
75280209,G,收入、成本與淨利,營業成本,仟元,2019,40731834
75280209,G,收入、成本與淨利,營業費用,仟元,2019,2025168
75280209,G,收入、成本與淨利,淨利,仟元,2019,1557798
75992214,G,收入、成本與淨利,營業收入,仟元,2019,6552804
75992214,G,收入、成本與淨利,營業成本,仟元,2019,6787922
75992214,G,收入、成本與淨利,營業費用,仟元,2019,242562
75992214,G,收入、成本與淨利,淨利,仟元,2019,-652969
75466009,G,收入、成本與淨利,營業收入,仟元,2019,1142137
75466009,G,收入、成本與淨利,營業成本,仟元,2019,1146465
75466009,G,收入、成本與淨利,營業費用,仟元,2019,118965
75466009,G,收入、成本與淨利,淨利,仟元,2019,-124106
82001528,G,收入、成本與淨利,營業收入,仟元,2019,2544943
82001528,G,收入、成本與淨利,營業成本,仟元,2019,2636550
82001528,G,收入、成本與淨利,營業費用,仟元,2019,53538
82001528,G,收入、成本與淨利,淨利,仟元,2019,-99342
11529802,G,收入、成本與淨利,營業收入,仟元,2019,16735011
11529802,G,收入、成本與淨利,營業成本,仟元,2019,15783299
11529802,G,收入、成本與淨利,營業費用,仟元,2019,787123
11529802,G,收入、成本與淨利,淨利,仟元,2019,232444
88187108,G,收入、成本與淨利,營業收入,仟元,2019,9333591
88187108,G,收入、成本與淨利,營業成本,仟元,2019,7833212
88187108,G,收入、成本與淨利,營業費用,仟元,2019,904713
88187108,G,收入、成本與淨利,淨利,仟元,2019,533743
85800192,G,收入、成本與淨利,營業收入,仟元,2019,16706204
85800192,G,收入、成本與淨利,營業成本,仟元,2019,16306088
85800192,G,收入、成本與淨利,營業費用,仟元,2019,305163
85800192,G,收入、成本與淨利,淨利,仟元,2019,157617
7838854,G,收入、成本與淨利,營業收入,仟元,2019,40470129
7838854,G,收入、成本與淨利,營業成本,仟元,2019,39225201
7838854,G,收入、成本與淨利,營業費用,仟元,2019,1462517
7838854,G,收入、成本與淨利,淨利,仟元,2019,10791
55389357,G,收入、成本與淨利,營業收入,仟元,2019,27735611
55389357,G,收入、成本與淨利,營業成本,仟元,2019,24870034
55389357,G,收入、成本與淨利,營業費用,仟元,2019,776575
55389357,G,收入、成本與淨利,淨利,仟元,2019,1962355
72065240,G,收入、成本與淨利,營業收入,仟元,2019,3954720
72065240,G,收入、成本與淨利,營業成本,仟元,2019,3695802
72065240,G,收入、成本與淨利,營業費用,仟元,2019,441675
72065240,G,收入、成本與淨利,淨利,仟元,2019,-154197
44680700,G,收入、成本與淨利,營業收入,仟元,2019,4483371
44680700,G,收入、成本與淨利,營業成本,仟元,2019,4002125
44680700,G,收入、成本與淨利,營業費用,仟元,2019,227927
44680700,G,收入、成本與淨利,淨利,仟元,2019,435331
79841479,G,收入、成本與淨利,營業收入,仟元,2019,11519202
79841479,G,收入、成本與淨利,營業成本,仟元,2019,11268848
79841479,G,收入、成本與淨利,營業費用,仟元,2019,513565
79841479,G,收入、成本與淨利,淨利,仟元,2019,-1007426
75947936,G,收入、成本與淨利,營業收入,仟元,2019,59687597
75947936,G,收入、成本與淨利,營業成本,仟元,2019,57138479
75947936,G,收入、成本與淨利,營業費用,仟元,2019,3444311
75947936,G,收入、成本與淨利,淨利,仟元,2019,-1700285
43633504,G,收入、成本與淨利,營業收入,仟元,2019,1235991
43633504,G,收入、成本與淨利,營業成本,仟元,2019,1132652
43633504,G,收入、成本與淨利,營業費用,仟元,2019,67678
43633504,G,收入、成本與淨利,淨利,仟元,2019,17117
70005915,G,收入、成本與淨利,營業收入,仟元,2019,1155098
70005915,G,收入、成本與淨利,營業成本,仟元,2019,1314691
70005915,G,收入、成本與淨利,營業費用,仟元,2019,35821
70005915,G,收入、成本與淨利,淨利,仟元,2019,-177829
22318348,G,收入、成本與淨利,營業收入,仟元,2019,77874374
22318348,G,收入、成本與淨利,營業成本,仟元,2019,63589569
22318348,G,收入、成本與淨利,營業費用,仟元,2019,8877772
22318348,G,收入、成本與淨利,淨利,仟元,2019,2407037
69771636,G,收入、成本與淨利,營業收入,仟元,2019,9677237
69771636,G,收入、成本與淨利,營業成本,仟元,2019,9327594
69771636,G,收入、成本與淨利,營業費用,仟元,2019,167814
69771636,G,收入、成本與淨利,淨利,仟元,2019,195189
79837539,G,收入、成本與淨利,營業收入,仟元,2019,9877956
