分類,子分類,項目,單位,年份,數值
S,員工薪資,薪資中位數,仟元,2020,602
S,員工薪資,平均薪資,仟元,2019,706
S,員工薪資,薪資中位數,仟元,2019,593
S,員工薪資,平均薪資,仟元,2018,688
S,員工薪資,薪資中位數,仟元,2018,NaN
G,,資本額,元,2020,12227450650
G,,資本額,元,2019,12227450650
G,營運狀況,營業收入,仟元,2020,28959304
G,營運狀況,營業成本,仟元,2020,21005316
G,營運狀況,營業費用,仟元,2020,3303277
G,營運狀況,淨利,仟元,2020,3637140
G,營運狀況,營業收入,仟元,2019,25539437
G,營運狀況,營業成本,仟元,2019,18523521
G,營運狀況,營業費用,仟元,2019,2970902
G,營運狀況,淨利,仟元,2019,3041484
G,營運狀況,營業收入,仟元,2018,20815369
G,營運狀況,營業成本,仟元,2018,15451671
G,營運狀況,營業費用,仟元,2018,2644017
G,營運狀況,淨利,仟元,2018,1793890
G,營運狀況,營業收入,仟元,2017,19686911
G,營運狀況,營業成本,仟元,2017,13904506
G,營運狀況,營業費用,仟元,2017,2315781
G,營運狀況,淨利,仟元,2017,2234080
G,營運狀況,營業收入,仟元,2016,20081683
G,營運狀況,營業成本,仟元,2016,14152516
G,營運狀況,營業費用,仟元,2016,2227236
G,營運狀況,淨利,仟元,2016,2981777
